request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,old_score,old_band,standard_json,query_json,error,new_score,new_band,score_delta,dtw_distance,normalized_distance,alignment_mode,score_scale_reason,query_left_hand_presence,query_right_hand_presence,query_pose_presence,query_face_presence,query_hand_presence_max
web_20260523_010145_82035a51,2026-05-23T01:01:48,香蕉,30,,10.0,20.752871808827138,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010145_82035a51/holistic/user_香蕉_web_20260523_010145_82035a51_holistic_results.json,,3.9151133751469764,low,-16.83775843368016,0.07736373117469099,0.5499015397405485,semantic_action_window,short_action_window_with_query_energy_peak,0.43333333333333335,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_010203_88bdaf53,2026-05-23T01:02:06,花,30,,10.0,12.224539551856699,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010203_88bdaf53/holistic/user_花_web_20260523_010203_88bdaf53_holistic_results.json,,12.290724433047991,low,0.06618488119129218,0.032310705117228555,0.2515590383074634,full_sequence_with_action_window_diagnostics,default,0.13333333333333333,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_010215_ab4961d9,2026-05-23T01:02:17,花,30,,10.0,65.88345027708338,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010215_ab4961d9/holistic/user_花_web_20260523_010215_ab4961d9_holistic_results.json,,59.96232720957053,low,-5.921123067512852,0.026960619181078112,0.06137444409666937,full_sequence_with_action_window_diagnostics,default,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_010234_e2d59e5e,2026-05-23T01:02:37,跳,45,,15.0,6.617128910295234,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010234_e2d59e5e/holistic/user_跳_web_20260523_010234_e2d59e5e_holistic_results.json,,15.154277707301747,low,8.537148797006513,0.20287276659666384,0.3396397206546573,semantic_action_window,short_action_window_with_query_energy_peak,0.6666666666666666,0.4222222222222222,1.0,1.0,0.6666666666666666
web_20260523_011122_fb34e3e5,2026-05-23T01:11:24,跳,30,,10.0,11.705423102583957,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011122_fb34e3e5/holistic/user_跳_web_20260523_011122_fb34e3e5_holistic_results.json,,13.503855040414933,low,1.7984319378309763,0.19390503798957937,0.3603950968965364,semantic_action_window,short_action_window_with_query_energy_peak,0.5333333333333333,0.5666666666666667,1.0,1.0,0.5666666666666667
web_20260523_011135_5967dd5a,2026-05-23T01:11:37,跳,30,,10.0,10.314502285252138,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011135_5967dd5a/holistic/user_跳_web_20260523_011135_5967dd5a_holistic_results.json,,10.34345276898118,low,0.02895048372904263,0.16280163173547552,0.40838696084676684,semantic_action_window,short_action_window_with_query_energy_peak,0.4666666666666667,0.7,1.0,1.0,0.7
web_20260523_015650_c394e067,2026-05-23T01:56:52,跳,19,37,14.682539682539682,63.27777934083104,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015650_c394e067/holistic/user_跳_web_20260523_015650_c394e067_holistic_results.json,,92.12249868932959,normal_like,28.84471934849855,0.01919100060304526,0.021486027892007535,semantic_action_window,short_action_window_with_query_energy_peak,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_015727_2cb1fbe6,2026-05-23T01:57:28,跳,19,37,14.682539682539682,69.38912427350296,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015727_2cb1fbe6/holistic/user_跳_web_20260523_015727_2cb1fbe6_holistic_results.json,,85.5426225078426,normal_like,16.153498234339636,0.03862645127587726,0.041627234517834295,semantic_action_window,short_action_window_with_query_energy_peak,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_015736_2678050f,2026-05-23T01:57:38,花,30,54,18.0,44.034384909632614,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015736_2678050f/holistic/user_花_web_20260523_015736_2678050f_holistic_results.json,,67.10589015684315,borderline,23.07150524721053,0.030048848032382443,0.04786780369102975,full_sequence_with_action_window_diagnostics,default,0.03333333333333333,0.7,1.0,1.0,0.7
web_20260523_015755_80a348dd,2026-05-23T01:57:57,花,30,54,18.0,47.89787395988078,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015755_80a348dd/holistic/user_花_web_20260523_015755_80a348dd_holistic_results.json,,55.856118689378086,low,7.958244729497302,0.028808442336436604,0.06988693328524988,full_sequence_with_action_window_diagnostics,default,0.0,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_015816_3c06955d,2026-05-23T01:58:17,花,30,54,18.0,42.44982283222759,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015816_3c06955d/holistic/user_花_web_20260523_015816_3c06955d_holistic_results.json,,45.663516887189544,low,3.2136940549619553,0.02807262678229507,0.09406446293760759,full_sequence_with_action_window_diagnostics,default,0.0,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_015835_2dfac551,2026-05-23T01:58:36,花,15,30,10.0,16.105046429392765,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015835_2dfac551/holistic/user_花_web_20260523_015835_2dfac551_holistic_results.json,,23.755717661873803,low,7.650671232481038,0.03323946871258932,0.17248163289884413,full_sequence_with_action_window_diagnostics,default,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
